109,1,Full Body Massage with Aroma Therapu,1,,U,Massages,1,0,0,55,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
110,1,Back Massage with Aroma Therapy,1,,U,Massages,1,0,0,35,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
111,1,"Indian Head, Neck and Shoulder Massage",1,,U,Massages,1,0,0,30,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
112,1,Leg or Arm Massage,1,,U,Massages,1,0,0,30,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
113,1,Full Body Mineral Salt Scrub Therapy,1,,U,Body Therapies,1,0,0,35,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
114,1,Back Cleanse Treatment,1,,U,Body Therapies,1,0,0,30,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
115,1,Adorn Skin Whitening,1,,U,Classic Facials,1,0,0,40,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
116,1,Skin Hydrating Collagen Facial Treatment,1,,U,Classic Facials,1,0,0,40,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
117,1,Skin Refining & Re-Balancing Facial Treatment,1,,U,Classic Facials,1,0,0,40,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
118,1,Vital Eye Treatment,1,,U,Classic Facials,1,0,0,22,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
119,1,Deep Cleansing Facial,1,,U,Classic Facials,1,0,0,30,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
120,1,Dermalogica Express Facial,1,,U,Dermalogica Facials,1,0,0,35,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
121,1,Dermalogica Prescreptive Facial,1,,U,Dermalogica Facials,1,0,0,55,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
122,1,Dermalogica Teenage Facial,1,,U,Dermalogica Facials,1,0,0,35,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
123,1,Dermalogica Men's Facial,1,,U,Dermalogica Facials,1,0,0,50,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
124,1,Dermalogica Pro Power Peel Treatment 30 minutes,1,,U,Dermlogica Treatments,1,0,0,70,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
125,1,Dermalogica Pro Power Peel Treatment 60 minutes,1,,U,Dermlogica Treatments,1,0,0,120,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
126,1,Diamond Peel Dermabrasion with Dermalogica Facial,1,,U,MDA,1,0,0,80,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
